id,hotel_name,hotel_rating,hotel_experience,amenities,address,country,location,price,num_rating,avg_rating,similarity scores
2151,Super 8 by Wyndham Yellowknife,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Non-smoking rooms']",308 Old Airport Rd Yellowknife Northwest Territories,Canada,"(62.4445336, -114.4040659)",190.0,106,3.811320754716981,0.24455163253563195
287,Days Inn by Wyndham Terrace,3.0,Average,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Restaurant', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms']",4620 Lakelse Ave British Columbia,Canada,"(54.5167493, -128.5636133)",,100,3.19,0.24455163253563195
3406,Comfort Inn Levis,3.5,Very good,"['Free parking', 'Breakfast included', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Dry Cleaning', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Non-smoking rooms']",10 Du Terroir Street Levis Quebec,Canada,"(52.4760892, -71.8258668)",,149,3.5704697986577183,0.24455163253563195
4085,Hearthstone Inn Boutique Hotel Halifax-Dartmouth,4.0,Very good,"['Free parking', 'Fitness Centre with Gym / Workout Room', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Breakfast included', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",313 Prince Albert Rd Dartmouth Nova Scotia,Canada,"(44.67889115, -63.5496866787069)",,92,4.0,0.24455163253563195
2878,Super 8 by Wyndham Red Deer City Centre,4.0,Very good,"['Free High Speed Internet (WiFi)', 'Free parking', 'Fitness Centre with Gym / Workout Room', 'Breakfast included', 'Banquet Room', 'Business Centre with Internet Access', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms']",4217 Gaetz 50th Avenue Red Deer Alberta,Canada,"(55.001251, -115.002136)",,99,3.515151515151515,0.24455163253563195
5877,Days Inn by Wyndham Stephenville,4.0,Very good,"['Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Room service', 'Babysitting', 'Banquet Room', 'Business Centre with Internet Access', 'Casino and Gambling', 'Dry Cleaning', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Tennis Court', 'Wheelchair Access', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms', 'Suites']",44 Queen St Stephenville Newfoundland and Labrador,Canada,"(48.5521787, -58.5775624)",,75,4.213333333333333,0.24433913461565393
1077,Super 8 by Wyndham Saskatoon Near Downtown,3.0,Average,"['Free High Speed Internet (WiFi)', 'Breakfast included', 'Free parking', 'Business Centre with Internet Access', 'Golf Course', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Non-smoking rooms']",1414 22nd St W Saskatoon Saskatchewan,Canada,"(52.1295707, -106.6912079)",82.0,91,2.879120879120879,0.24052864672831534
2049,Comfort Inn Regina,3.5,Very good,"['Free parking', 'Breakfast included', 'Free High Speed Internet (WiFi)', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Golf Course', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",3221 Eastgate Dr Regina Saskatchewan,Canada,"(50.44870045, -104.535915047774)",85.0,163,3.803680981595092,0.24052864672831534
4092,Comfort Inn - Dartmouth,4.0,Very good,"['Free parking', 'Breakfast included', 'Free High Speed Internet (WiFi)', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Golf Course', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Microwave', 'Non-smoking rooms']",456 Windmill Rd Dartmouth Nova Scotia,Canada,"(44.68579215, -63.5981941908122)",,138,3.8768115942028984,0.24052864672831534
3706,The Adventure Hotel,4.0,Very good,"['Restaurant', 'Free parking', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Room service', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Conference Facilities', 'Golf Course', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Sauna', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms']",616 Vernon St Nelson British Columbia,Canada,"(49.493615, -117.2920549)",125.0,156,4.371794871794871,0.24052864672831534
1776,Hotel Metro,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Restaurant', 'Room service', 'Bar/Lounge', 'Spa', 'Airport transportation', 'Dry Cleaning', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Non-smoking rooms', 'Suites']",32 Covent Market Pl London Ontario,Canada,"(42.9829318, -81.2503694)",,123,4.617886178861789,0.24052145203223577
3909,Quality Inn & Conference Centre Orillia,3.0,Average,"['Pool', 'Restaurant', 'Free parking', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Banquet Room', 'Business Centre with Internet Access', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Sauna', 'Wheelchair Access', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms']",201 Woodside Dr Orillia Ontario,Canada,"(44.6088773, -79.4408964)",102.0,196,4.091836734693878,0.23812156408672358
4574,Cedar Lodge Motel,4.0,Very good,"['Pool', 'Fitness Centre with Gym / Workout Room', 'Free parking', 'Free High Speed Internet (WiFi)', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Non-smoking hotel', 'Sauna', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",157 Huron Rd Goderich Ontario,Canada,"(43.7388775826554, -81.70198047896)",100.0,127,4.283464566929134,0.23810982421765967
4512,Bluebird Meadows Bed & Breakfast,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Hot Tub', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms']",6156 Line 4 N Midland Ontario,Canada,"(50.000678, -86.000977)",,92,5.0,0.2379450880597639
4952,Days Inn by Wyndham Brantford,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Golf Course', 'Meeting rooms', 'Non-smoking hotel', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms']",460 Fairview Dr Brantford Ontario,Canada,"(43.1725716, -80.2465277)",,96,2.8229166666666665,0.23782440139639335
4373,Westmark Inn Dawson City,4.0,Very good,"['Restaurant', 'Free parking', 'Bar/Lounge', 'Laundry Service', 'Non-smoking hotel', 'Wheelchair Access', 'Family Rooms', 'Non-smoking rooms']",Fifth & Harper Streets Dawson City Yukon,Canada,"(63.000147, -136.002502)",,155,4.064516129032258,0.2369871676547215
3753,Lake Trail Guesthouse,4.5,Excellent,"['Free parking', 'Children Activities (Kid / Family Friendly)', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Shuttle Bus Service', 'Kitchenette']",4787 Lake Trail Rd Courtenay British Columbia,Canada,"(49.6791452, -125.0128641)",,120,3.25,0.2369871676547215
2907,City Motel,4.0,Very good,"['Restaurant', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Bar/Lounge', 'Banquet Room', 'Business Centre with Internet Access', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms', 'Suites']",1216 Regent St Fredericton New Brunswick,Canada,"(45.9409763, -66.6562252)",,124,4.225806451612903,0.23678610002458456
223,Colonial Charm Inn,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Business Centre with Internet Access', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Suites']",9 Euston St Charlottetown Prince Edward Island,Canada,"(46.2349378, -63.1344356)",,137,4.751824817518248,0.23678610002458456
202,Sydney Boutique Inn & Suites,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Business Centre with Internet Access', 'Concierge', 'Dry Cleaning', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",55 Weymouth Street Charlottetown Prince Edward Island,Canada,"(46.2371285, -63.120461)",116.0,75,4.706666666666667,0.23678610002458456
5432,Days Inn by Wyndham Montmagny,4.0,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Business Centre with Internet Access', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Non-smoking rooms', 'Suites']",218 Chemin Des Poirier Montmagny Quebec,Canada,"(46.9713582, -70.5758203)",102.0,115,3.756521739130435,0.23678610002458456
3775,Knights Inn Lethbridge,3.0,Average,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Business Centre with Internet Access', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Microwave', 'Family Rooms', 'Non-smoking rooms', 'Suites']",1026 Mayor Magrath Dr S Lethbridge Alberta,Canada,"(49.6758855, -112.8014046)",69.0,146,4.321917808219178,0.23678610002458456
1516,Memorial University Guest Accommodations,4.0,Very good,"['Free High Speed Internet (WiFi)', 'Breakfast included', 'Pool', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Breakfast Available', 'Conference Facilities', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Accessible rooms', 'Non-smoking rooms', 'Suites']",40 Livyers Loop St. John's Newfoundland and Labrador,Canada,"(47.5736636, -52.7300761)",,144,4.277777777777778,0.23678610002458456
4652,Hotel Le Versailles,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Indoor pool', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",50 rue Principale Saint Sauveur des Monts Quebec,Canada,"(52.4760892, -71.8258668)",109.0,74,3.7567567567567566,0.23678610002458456
1177,Ocean View Hotel,4.0,Very good,"['Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Business Centre with Internet Access', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Accessible rooms', 'Non-smoking rooms', 'Suites']",38 - 42 Main Street Newfoundland and Labrador,Canada,"(48.9486339, -55.6641463)",,154,3.831168831168831,0.23678610002458456
3871,Travelodge Cranbrook,3.0,Average,"['Free parking', 'Free High Speed Internet (WiFi)', 'Restaurant', 'Business Centre with Internet Access', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",1417 Cranbrook St N Cranbrook British Columbia,Canada,"(49.5180075, -115.7615079)",,94,4.031914893617022,0.23678610002458456
1872,Comfort Inn Sudbury,4.0,Very good,"['Free parking', 'Breakfast included', 'Free High Speed Internet (WiFi)', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Golf Course', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Tennis Court', 'Wheelchair Access', 'Microwave', 'Family Rooms', 'Non-smoking rooms']",2171 Regent St Sudbury Ontario,Canada,"(46.4494425, -80.9942418)",,147,3.9115646258503403,0.23432754065886502
5686,Voyageur's Lodge & Cookhouse,4.5,Excellent,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Room service', 'Bar/Lounge', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']", Batchawana Bay Ontario,Canada,"(46.9274739, -84.6058823)",99.0,82,4.475609756097561,0.2332321656264144
5780,Comfort Inn Kirkland Lake,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Golf Course', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Tennis Court', 'Microwave', 'Family Rooms', 'Non-smoking rooms']",455 Government Rd W Kirkland Lake Ontario,Canada,"(48.1453849, -80.052708)",131.0,54,3.574074074074074,0.23108704568525332
2476,Alpine Meadows Resort,4.5,Excellent,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Children Activities (Kid / Family Friendly)', 'Hot Tub', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Self-Serve Laundry', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",3400 Dunn Lake Road Clearwater British Columbia,Canada,"(51.6365675, -120.0310078)",,165,4.575757575757576,0.22991904937455057
3749,Radium Chalet,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Dry Cleaning', 'Hot Tub', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",5063 Madsen Road Radium Hot Springs British Columbia,Canada,"(55.001251, -125.002441)",,168,4.285714285714286,0.22991904937455057
941,Stonehouse Bed and Breakfast,5.0,Excellent,"['Free High Speed Internet (WiFi)', 'Free parking', 'Breakfast included', 'Hot Tub', 'Non-smoking hotel', 'Public Wifi', 'Shuttle Bus Service', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms', 'Suites']",641 Fulford-Ganges Rd British Columbia V,Canada,"(48.7700646, -123.4488007)",,120,4.991666666666666,0.22991904937455057
2121,Red Tree Lodge,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Babysitting', 'Children Activities (Kid / Family Friendly)', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Sauna', 'Self-Serve Laundry', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",1101 7th Avenue Fernie British Columbia,Canada,"(49.5041747, -115.062867)",,147,4.421768707482993,0.22991904937455057
31,Mount Robson Inn,4.0,Very good,"['Free High Speed Internet (WiFi)', 'Free parking', 'Breakfast included', 'Hot Tub', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Public Wifi', 'Self-Serve Laundry', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms', 'Suites']",902 Connaught Dr (Main Street) Alberta,Canada,"(55.001251, -115.002136)",139.0,154,3.8701298701298703,0.22991904937455057
3885,Apples and Quails Bed & Breakfast,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Hot Tub', 'Laundry Service', 'Non-smoking hotel', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",12014 Trayler Pl Summerland British Columbia,Canada,"(49.5978675, -119.675676)",,64,4.046875,0.22991904937455057
1494,Monastery Spa & Suites,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Spa', 'Restaurant', 'Banquet Room', 'Conference Facilities', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Suites']",63 Patrick St St. John's Newfoundland and Labrador,Canada,"(47.5570684, -52.7197585)",,137,3.6861313868613137,0.22991904937455057
3423,Quebec City KOA,4.0,Very good,"['Pool', 'Free High Speed Internet (WiFi)', 'Breakfast Available', 'Children Activities (Kid / Family Friendly)', 'Hot Tub', 'Multilingual Staff', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Suites']",684 Chemin Olivier Levis Quebec,Canada,"(46.6992606, -71.3012712)",,72,3.888888888888889,0.22991904937455057
36,Marmot Lodge,4.0,Very good,"['Restaurant', 'Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Breakfast Available', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Sauna', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Accessible rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",86 Connaught Drive Alberta,Canada,"(52.8874202, -118.0776376)",,154,4.01948051948052,0.22991904937455057
517,Banff Aspen Lodge,4.0,Very good,"['Free parking', 'Breakfast included', 'Free High Speed Internet (WiFi)', 'Pool', 'Dry Cleaning', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Sauna', 'Wheelchair Access', 'Non-smoking rooms', 'Suites']",401 Banff Avenue Alberta,Canada,"(51.18142515, -115.568649104313)",139.0,165,4.375757575757576,0.22991904937455057
2646,Super 8 by Wyndham Valemount,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Breakfast Available', 'Hot Tub', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Non-smoking rooms', 'Suites']",1465 5th Avenue Valemount British Columbia,Canada,"(52.83149585, -119.275780303899)",,122,3.762295081967213,0.22991904937455057
3919,Sundance Cottages,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Pool', 'Children Activities (Kid / Family Friendly)', 'Heated pool', 'Hot Tub', 'Laundry Service', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",34 Maccoubrey Lane Cavendish Prince Edward Island,Canada,"(46.3355508, -63.1466676)",,282,3.8333333333333335,0.22991904937455057
661,Ocean Village Beach Resort,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Children Activities (Kid / Family Friendly)', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",555 Hellesen Drive Tofino British Columbia,Canada,"(49.128788, -125.8964234)",,175,4.702857142857143,0.22991904937455057
2773,Beach Hideaway Bed and Breakfast & Spa,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Spa', 'Breakfast included', 'Room service', 'Hot Tub', 'Non-smoking hotel', 'Air conditioning', 'Microwave', 'Kitchenette', 'Non-smoking rooms', 'Suites']",5203 Sunshine Coast Hwy Sechelt British Columbia,Canada,"(49.4666098880346, -123.789807922131)",,99,4.888888888888889,0.22991904937455057
2236,Serenity Ranch Bed and Breakfast,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Conference Facilities', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",2171 Wilson St W Ontario,Canada,"(43.1881887538176, -80.0619504979251)",150.0,139,4.956834532374101,0.22934099719162354
593,Kamloops Travelodge Mountview,3.5,Very good,"['Free parking', 'Pool', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Airport transportation', 'Business Centre with Internet Access', 'Hot Tub', 'Multilingual Staff', 'Outdoor pool', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",1225 Rogers Way Kamloops British Columbia,Canada,"(50.6509298, -120.371278989958)",,125,3.696,0.22775325910357883
4031,The Gananoque Inn and Spa,4.0,Very good,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Room service', 'Bar/Lounge', 'Spa', 'Breakfast included', 'Banquet Room', 'Conference Facilities', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms', 'Suites']",550 Stone St S Gananoque Ontario,Canada,"(44.3257248, -76.1579376)",,145,3.6344827586206896,0.22750437320233702
1241,Green Acres Inn,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",2480 Princess St Kingston Ontario,Canada,"(44.2583951091215, -76.5624695723348)",,161,4.658385093167702,0.22741933602005304
6027,Lagoon Harbour Resort & Hotel,3.5,Very good,"['Pool', 'Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Room service', 'Banquet Room', 'Breakfast Available', 'Children Activities (Kid / Family Friendly)', 'Conference Facilities', 'Heated pool', 'Indoor pool', 'Meeting rooms', 'Non-smoking hotel', 'Public Wifi', 'Sauna', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms', 'Suites']",1 Poplar Cres Brechin Ontario,Canada,"(44.547875, -79.2096334)",,112,3.4732142857142856,0.22650493331622648
5611,Super 8 by Wyndham Morden,3.5,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Room service', 'Heated pool', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Shuttle Bus Service', 'Tennis Court', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms']",3010 Thornhill Street Morden Manitoba,Canada,"(49.1922877, -98.1100754)",,71,3.492957746478873,0.22574993464113718
2606,Stonecroft Inn,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Free parking', 'Restaurant', 'Breakfast included', 'Laundry Service', 'Non-smoking hotel', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms', 'Suites']",3032 Dougall Ave Windsor Ontario,Canada,"(42.2543298, -83.0016484)",105.0,149,4.590604026845638,0.22548016462708437
6056,Sands on Golden Lake,4.5,Excellent,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Spa', 'Room service', 'Banquet Room', 'Children Activities (Kid / Family Friendly)', 'Meeting rooms', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Non-smoking rooms', 'Suites']",13163 Highway 60 Golden Lake Ontario,Canada,"(50.000678, -86.000977)",105.0,137,4.525547445255475,0.22478720343223407
3546,Crown Mansion Boutique Hotel & Villas,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Free parking', 'Restaurant', 'Breakfast included', 'Room service', 'Airport transportation', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",292 Crescent Rd E Qualicum Beach British Columbia,Canada,"(55.001251, -125.002441)",106.0,121,4.520661157024794,0.22343366450828955
388,Lakeside Villa Inn & Suites,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Airport transportation', 'Laundry Service', 'Non-smoking hotel', 'Public Wifi', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Air conditioning', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",4201 Skaha Lake Road Penticton British Columbia,Canada,"(49.4526359, -119.6002638)",,145,4.241379310344827,0.22343366450828955
2729,Les Suites de Laviolette,4.0,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking hotel', 'Outdoor pool', 'Public Wifi', 'Tennis Court', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms']",7201 rue Notre-Dame Ouest Trois-Rivieres Quebec,Canada,"(46.3140168, -72.5735644)",100.0,59,4.101694915254237,0.22167181947275647
